tweet_id,rating_numerator,rating_denominator,rating,favorite_count,retweet_count,day,month,year,name,dog_stage,image1_prediction,image2_prediction,image3_prediction,image1_confidence,image2_confidence,image3_confidence,img_num,image_link,tweet
819347104292290561,12,10,1.2,8008,1383,Thu ,Jan,2017,Anna,Unnamed,Rottweiler,Black-and-tan_coonhound,Doberman,0.909106,0.0441198,0.0318349,3,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W
819227688460238848,12,10,1.2,25652,7733,Wed ,Jan,2017,Finn,Unnamed,Border_terrier,German_shepherd,Norwegian_elkhound,0.4824520000000001,0.181082,0.0652566,1,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT
819004803107983360,14,10,1.4,95450,42228,Wed ,Jan,2017,Bo,Doggo,Standard_poodle,Toy_poodle,Tibetan_terrier,0.351308,0.271929,0.0947592,1,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1
818614493328580609,12,10,1.2,10971,2982,Tue ,Jan,2017,Bear,Unnamed,Chihuahua,Border_terrier,Beagle,0.450722,0.204177,0.092774,4,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8
818259473185828864,12,10,1.2,12197,2621,Mon ,Jan,2017,Florence,Unnamed,Miniature_schnauzer,Toy_poodle,Standard_schnauzer,0.367368,0.112479,0.095434,1,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib
818145370475810820,11,10,1.1,13671,3014,Sun ,Jan,2017,Autumn,Unnamed,Golden_retriever,Labrador_retriever,Redbone,0.621931,0.364997,0.00397148,1,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z
817827839487737858,13,10,1.3,57622,31314,Sat ,Jan,2017,Buddy,Unnamed,Cocker_spaniel,Golden_retriever,Pekinese,0.387608,0.264844,0.122123,1,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA
817536400337801217,12,10,1.2,13105,3505,Sat ,Jan,2017,Eugene,Unnamed,Pug,French_bulldog,Boston_bull,0.971358,0.0285185,8.596979999999999e-05,2,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu"
817415592588222464,11,10,1.1,6267,1131,Fri ,Jan,2017,Strudel,Unnamed,Doberman,Black-and-tan_coonhound,Miniature_pinscher,0.806163,0.0973859,0.0859928,1,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2"
817171292965273600,13,10,1.3,9690,2326,Fri ,Jan,2017,Tebow,Unnamed,Golden_retriever,Irish_setter,Chesapeake_bay_retriever,0.295483,0.144431,0.07787899999999999,1,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw
817056546584727552,11,10,1.1,9517,1927,Thu ,Jan,2017,Chloe,Unnamed,Kelpie,French_bulldog,German_shepherd,0.8644149999999999,0.0974556,0.00852587,1,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH
816816676327063552,12,10,1.2,11071,2361,Thu ,Jan,2017,Timber,Unnamed,Malamute,Pembroke,Siberian_husky,0.668164,0.105033,0.077875,1,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9
816697700272001025,12,10,1.2,10905,2545,Wed ,Jan,2017,Binky,Unnamed,Chihuahua,Pomeranian,Maltese_dog,0.756992,0.0528495,0.047607800000000006,1,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF
816336735214911488,11,10,1.1,9564,2269,Tue ,Jan,2017,Dudley,Unnamed,Labrador_retriever,Kuvasz,Golden_retriever,0.91933,0.0494795,0.0119342,1,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY
816091915477250048,12,10,1.2,9927,2500,Tue ,Jan,2017,Comet,Unnamed,Pomeranian,Samoyed,Papillon,0.967345,0.00739748,0.0060165,3,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi
815990720817401858,11,10,1.1,5545,1207,Mon ,Jan,2017,Jack,Unnamed,Chihuahua,Miniature_pinscher,Staffordshire_bullterrier,0.428756,0.103912,0.0889587,1,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p"
815736392542261248,11,10,1.1,10937,2625,Mon ,Jan,2017,Akumi,Unnamed,Border_collie,Cardigan,Collie,0.5489069999999999,0.17852300000000002,0.146351,3,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0
815639385530101762,12,10,1.2,9161,1918,Sun ,Jan,2017,Titan,Unnamed,German_shepherd,Norwegian_elkhound,Malinois,0.8179529999999999,0.140007,0.0248209,1,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy
814986499976527872,11,10,1.1,8485,1505,Sat ,Dec,2016,Cooper,Pupper,Dalmatian,Boxer,American_staffordshire_terrier,0.999828,6.78061e-05,3.42436e-05,1,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8
814638523311648768,12,10,1.2,12511,3130,Fri ,Dec,2016,Olivia,Unnamed,Golden_retriever,Kuvasz,Cocker_spaniel,0.650814,0.053281,0.035439599999999995,2,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv
814530161257443328,12,10,1.2,9629,2156,Thu ,Dec,2016,Alf,Unnamed,Miniature_poodle,Toy_poodle,Soft-coated_wheaten_terrier,0.626913,0.26558200000000004,0.0416142,1,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G
814153002265309185,12,10,1.2,32000,10080,Wed ,Dec,2016,Oshie,Unnamed,Golden_retriever,Labrador_retriever,Chow,0.490068,0.291956,0.07247469999999999,1,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J
813910438903693312,11,10,1.1,10342,2194,Wed ,Dec,2016,Chubbs,Doggo,Siberian_husky,Eskimo_dog,Norwegian_elkhound,0.6993550000000001,0.256433,0.0131888,1,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf
813812741911748608,14,10,1.4,40402,16267,Tue ,Dec,2016,Gary,Unnamed,French_bulldog,Boston_bull,Boxer,0.709146,0.247621,0.0188551,1,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg"
813800681631023104,12,10,1.2,9300,2060,Tue ,Dec,2016,Sky,Unnamed,Malamute,Siberian_husky,Eskimo_dog,0.501159,0.228792,0.200388,1,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1
813217897535406080,13,10,1.3,20783,8476,Mon ,Dec,2016,Atlas,Unnamed,Samoyed,Pomeranian,West_highland_white_terrier,0.905972,0.048038300000000006,0.0356671,1,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81
813096984823349248,11,10,1.1,11694,4207,Sun ,Dec,2016,Rocky,Doggo,Great_dane,Boston_bull,Kelpie,0.128056,0.117003,0.08696430000000001,1,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu
813081950185472002,11,10,1.1,10989,3220,Sun ,Dec,2016,Baron,Unnamed,Doberman,Kelpie,Miniature_pinscher,0.909951,0.0426494,0.0230041,2,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg
813066809284972545,12,10,1.2,8865,2276,Sun ,Dec,2016,Tyr,Unnamed,Toy_terrier,Pembroke,Basenji,0.7764,0.115034,0.048873,1,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN
813051746834595840,13,10,1.3,23337,8503,Sun ,Dec,2016,Bauer,Unnamed,Golden_retriever,Labrador_retriever,Kuvasz,0.914804,0.08355,0.000453224,1,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl
812781120811126785,10,10,1.0,8380,2191,Sat ,Dec,2016,Swagger,Unnamed,Bull_mastiff,Boxer,French_bulldog,0.989316,0.00704296,0.00173961,1,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG
812709060537683968,12,10,1.2,7373,1665,Sat ,Dec,2016,Brandi,Unnamed,Irish_setter,Golden_retriever,Leonberg,0.326873,0.18261,0.156912,1,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp
812372279581671427,13,10,1.3,15224,4252,Fri ,Dec,2016,Moe,Unnamed,Golden_retriever,Cocker_spaniel,Labrador_retriever,0.7848729999999999,0.08778810000000001,0.0832747,2,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT
811744202451197953,13,10,1.3,8429,1884,Thu ,Dec,2016,Halo,Unnamed,Pekinese,Labrador_retriever,Golden_retriever,0.386082,0.202862,0.170487,1,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6
811627233043480576,10,10,1.0,14265,3650,Wed ,Dec,2016,Augie,Unnamed,Beagle,Pembroke,Wire-haired_fox_terrier,0.39628,0.049561900000000006,0.046349199999999986,1,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn
811386762094317568,11,10,1.1,23302,7444,Wed ,Dec,2016,Craig,Pupper,Pembroke,Cardigan,Beagle,0.804177,0.18989,0.00196475,1,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy
810896069567610880,11,10,1.1,10093,2090,Mon ,Dec,2016,Hunter,Unnamed,Flat-coated_retriever,Labrador_retriever,Curly-coated_retriever,0.8208040000000001,0.08231820000000001,0.0674605,1,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV"
810657578271330305,11,10,1.1,12192,3057,Mon ,Dec,2016,Pavlov,Unnamed,Malamute,Siberian_husky,Eskimo_dog,0.753521,0.166151,0.0698108,1,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ
810284430598270976,13,10,1.3,39640,13369,Sun ,Dec,2016,Phil,Unnamed,Malamute,Eskimo_dog,Tibetan_mastiff,0.620768,0.158395,0.028961700000000007,1,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu
810254108431155201,12,10,1.2,16380,3901,Sat ,Dec,2016,Gus,Unnamed,Staffordshire_bullterrier,American_staffordshire_terrier,Border_terrier,0.292556,0.261233,0.0623754,1,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb"
809220051211603969,12,10,1.2,22246,6554,Thu ,Dec,2016,Kyro,Unnamed,Pomeranian,Samoyed,Pembroke,0.8195110000000001,0.141241,0.013455200000000002,1,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p
809084759137812480,11,10,1.1,14685,4046,Wed ,Dec,2016,Wallace,Unnamed,Vizsla,Bloodhound,Labrador_retriever,0.911412,0.017133900000000004,0.011761,1,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h"
808838249661788160,13,10,1.3,11271,3536,Wed ,Dec,2016,Ito,Unnamed,Rottweiler,Miniature_pinscher,Kelpie,0.36953,0.194867,0.160104,1,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13
808501579447930884,12,10,1.2,12595,3007,Tue ,Dec,2016,Koda,Unnamed,Airedale,Cocker_spaniel,Irish_terrier,0.4542390000000001,0.219323,0.093193,2,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px
808001312164028416,12,10,1.2,14015,4098,Sun ,Dec,2016,Cooper,Unnamed,Labrador_retriever,Staffordshire_bullterrier,American_staffordshire_terrier,0.730959,0.130726,0.028852600000000006,1,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl
807621403335917568,14,10,1.4,16236,4288,Sat ,Dec,2016,Ollie,Pupper,Golden_retriever,Cocker_spaniel,Chow,0.873233,0.0336933,0.0204084,3,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4
807106840509214720,13,10,1.3,107015,56625,Fri ,Dec,2016,Stephan,Unnamed,Chihuahua,Pomeranian,Toy_terrier,0.50537,0.120358,0.0770081,1,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d
807010152071229440,12,10,1.2,14514,4418,Thu ,Dec,2016,Lennon,Unnamed,Golden_retriever,Irish_setter,Welsh_springer_spaniel,0.610807,0.213642,0.0318866,1,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX
806542213899489280,11,10,1.1,11363,2752,Wed ,Dec,2016,Waffles,Unnamed,Vizsla,Brittany_spaniel,Chesapeake_bay_retriever,0.938617,0.0367389,0.00397149,1,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h
806219024703037440,11,10,1.1,7145,1388,Tue ,Dec,2016,Incredibly,Unnamed,Chow,Pomeranian,Eskimo_dog,0.835102,0.0407829,0.0212745,1,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi
805932879469572096,12,10,1.2,9178,2209,Tue ,Dec,2016,Major,Unnamed,Norwegian_elkhound,Keeshond,Leonberg,0.657967,0.31913600000000003,0.00794674,1,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8
805826884734976000,12,10,1.2,7335,2132,Mon ,Dec,2016,Duke,Unnamed,Siberian_husky,American_staffordshire_terrier,Eskimo_dog,0.248926,0.0983133,0.0801885,1,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18
805520635690676224,13,10,1.3,6368,1905,Sun ,Dec,2016,Zeke,Unnamed,Malinois,German_shepherd,Border_terrier,0.643147,0.186642,0.109345,1,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ
805207613751304193,12,10,1.2,8680,1972,Sun ,Dec,2016,Shooter,Unnamed,Pembroke,Rhodesian_ridgeback,Cardigan,0.244705,0.180461,0.0946637,1,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9
804738756058218496,12,10,1.2,15326,4480,Fri ,Dec,2016,Django,Unnamed,Tibetan_mastiff,German_shepherd,Leonberg,0.91579,0.0624797,0.00829749,1,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ
803773340896923648,12,10,1.2,11203,3220,Wed ,Nov,2016,Diogi,Puppo,Miniature_pinscher,Redbone,Irish_terrier,0.817066,0.0597065,0.0341952,2,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt
803276597545603072,11,10,1.1,11207,2887,Mon ,Nov,2016,Winston,Unnamed,Pembroke,Chow,Golden_retriever,0.457086,0.30780100000000005,0.0499882,1,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL
802952499103731712,12,10,1.2,10085,2336,Sun ,Nov,2016,Marley,Unnamed,Chow,Golden_retriever,Pomeranian,0.944032,0.0172398,0.0120848,1,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh
802572683846291456,12,10,1.2,9959,2926,Sat ,Nov,2016,Winnie,Unnamed,Golden_retriever,Labrador_retriever,Cocker_spaniel,0.610171,0.173252,0.163257,1,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv
802239329049477120,12,10,1.2,10132,3040,Fri ,Nov,2016,Loki,Puppo,Eskimo_dog,Siberian_husky,Malamute,0.482498,0.335774,0.134589,2,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87
801958328846974976,12,10,1.2,8608,1992,Fri ,Nov,2016,Ronnie,Unnamed,Staffordshire_bullterrier,American_staffordshire_terrier,Labrador_retriever,0.327887,0.271916,0.247619,1,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65
801538201127157760,12,10,1.2,9141,2391,Wed ,Nov,2016,Wallace,Unnamed,Pembroke,Cardigan,Shetland_sheepdog,0.550506,0.306612,0.054229999999999993,1,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe
801167903437357056,13,10,1.3,27386,6961,Tue ,Nov,2016,Milo,Unnamed,Cocker_spaniel,Dandie_dinmont,English_setter,0.74022,0.061604499999999986,0.0413314,1,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey
800751577355128832,12,10,1.2,11701,3214,Mon ,Nov,2016,Mauve,Unnamed,Cocker_spaniel,Miniature_poodle,Toy_poodle,0.771984,0.07665280000000001,0.0396183,2,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG
800513324630806528,11,10,1.1,14685,3495,Mon ,Nov,2016,Chef,Unnamed,Pembroke,Cardigan,Chihuahua,0.8289040000000001,0.167373,0.0007659339999999999,1,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm
800388270626521089,12,10,1.2,12456,3265,Sun ,Nov,2016,Doc,Floofer,Golden_retriever,Pembroke,Collie,0.35986,0.194207,0.154603,2,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5
800141422401830912,13,10,1.3,17092,2980,Sun ,Nov,2016,Peaches,Unnamed,Golden_retriever,Kuvasz,Labrador_retriever,0.938048,0.0251195,0.0229773,3,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg
799757965289017345,13,10,1.3,9390,2506,Fri ,Nov,2016,Sobe,Doggo,Border_collie,Collie,Shetland_sheepdog,0.442534,0.288684,0.196399,1,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1
799422933579902976,12,10,1.2,8965,2213,Fri ,Nov,2016,Longfellow,Unnamed,Miniature_pinscher,Redbone,Toy_terrier,0.58363,0.276095,0.0185501,1,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ
799297110730567681,11,10,1.1,11065,3227,Thu ,Nov,2016,Jeffrey,Unnamed,Malamute,Siberian_husky,Eskimo_dog,0.985028,0.00583442,0.00544281,1,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf
799063482566066176,11,10,1.1,9058,2863,Thu ,Nov,2016,Mister,Unnamed,Norfolk_terrier,Norwich_terrier,Australian_terrier,0.334436,0.231573,0.21420300000000006,2,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm
798933969379225600,12,10,1.2,14712,5203,Wed ,Nov,2016,Iroh,Unnamed,Siberian_husky,Eskimo_dog,Malamute,0.703224,0.22935100000000005,0.0443508,1,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL
798925684722855936,11,10,1.1,8246,1663,Wed ,Nov,2016,Shadow,Unnamed,West_highland_white_terrier,Cairn,Norfolk_terrier,0.539463,0.184897,0.163024,1,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu
798209839306514432,13,10,1.3,11548,2954,Mon ,Nov,2016,Cooper,Unnamed,Pekinese,Shih-tzu,Pomeranian,0.524583,0.102931,0.0978931,1,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81
797545162159308800,12,10,1.2,16198,5656,Sat ,Nov,2016,Cassie,Unnamed,Pembroke,Cardigan,Papillon,0.954089,0.033643900000000004,0.00973566,1,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB
797236660651966464,12,10,1.2,22328,7726,Sat ,Nov,2016,Pancake,Unnamed,Collie,Border_collie,Kelpie,0.767005,0.100844,0.0483681,2,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi
796865951799083009,12,10,1.2,8564,2198,Fri ,Nov,2016,Tyr,Unnamed,Cardigan,Boston_bull,Pembroke,0.8391290000000001,0.0806985,0.034505,1,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06
